,Dim_0,Dim_1=0,Dim_2=0,Dim_3=0,Dim_4=0,Dim_5=0,Dim_6=0,Dim_7=0,Dim_8=0,Dim_9=0,Dim_10=0,Dim_11=0,Dim_12=0,Dim_13=0,Dim_14=0,Dim_15=0,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,isof_scores
1700,0.541667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.13649,0.259197,0.416667,0.226562,4.580357638455709
1701,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001604,0.111978,0.215719,0.342593,0.221875,2.0890002485601826
1702,0.583333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.4e-05,0.091922,0.122074,0.296296,0.142188,3.4958032953830127
1703,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.180602,0.365741,0.175,1.356572405841277
1704,0.697917,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009057,0.113092,0.175585,0.37963,0.165625,7.91996572674681
1705,0.5625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.113208,0.036212,0.020067,0.435185,0.017187,48.72582671600981
1706,0.28125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.088679,0.008357,0.0,0.310185,0.0,46.89490524477829
1707,0.53125,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.001755,0.069638,0.140468,0.217593,0.20625,38.496307257626135
1708,0.427083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.024528,0.103064,0.098662,0.300926,0.1125,10.806482049030635
1709,0.802083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001377,0.108635,0.150502,0.361111,0.148438,3.557770489435754
1710,0.395833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.001887,0.103064,0.135452,0.337963,0.140625,27.83073669118356
1711,0.510417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000377,0.097493,0.234114,0.37963,0.221875,9.33835687862721
1712,0.53125,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,11.60020892888025
1713,0.53125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000245,0.113092,0.14214,0.361111,0.139062,8.666820134163586
1714,0.239583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.001566,0.119777,0.128763,0.291667,0.151563,25.74141586875764
1715,0.729167,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3.8e-05,0.097493,0.235786,0.324074,0.253125,22.70008968599322
1716,0.760417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.004528,0.064067,0.155518,0.291667,0.182813,23.540241952161495
1717,0.583333,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.002642,0.13649,0.165552,0.398148,0.146875,44.85215179999346
1718,0.229167,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.003925,0.169916,0.190635,0.476852,0.146875,62.19414251507735
1719,0.28125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.108635,0.279264,0.37963,0.263063,15.471576681779055
1720,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005849,0.113092,0.14214,0.268519,0.176563,2.2885859460400013
1721,0.614583,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00066,0.086351,0.160535,0.268519,0.201563,25.553225520274196
1722,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.097493,0.27592,0.328704,0.292188,11.299400065846527
1723,0.8125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.091922,0.183946,0.365741,0.179688,10.788513881215337
1724,0.6875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.08078,0.155518,0.282407,0.1875,8.053362313220603
1725,0.5625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.019499,0.083612,0.268519,0.104688,20.0283742002443
1726,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.005283,0.130919,0.182274,0.291667,0.214063,22.539678963461455
1727,0.635417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004151,0.108635,0.192308,0.291667,0.223437,1.2322862540253112
1728,0.40625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.013585,0.125348,0.182274,0.37963,0.171875,4.160053131983645
1729,0.645833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009245,0.103064,0.147157,0.375,0.140625,0.9121724446932404
1730,0.6875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004906,0.008357,0.162207,0.25463,0.2125,12.107988470447225
1731,0.333333,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.003396,0.130919,0.197324,0.37963,0.185937,44.583623927477404
1732,0.447917,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.003585,0.158774,0.270903,0.560185,0.182813,31.107165806926048
1733,0.197917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001321,0.29805,0.244147,0.606481,0.153125,30.872417399779067
1734,0.416667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,0.7301421294859409
1735,0.416667,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,29.76031885800907
1736,0.760417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006226,0.097493,0.160535,0.305556,0.18125,10.119692047576564
1737,0.739583,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.00566,0.125348,0.198997,0.388889,0.184375,19.018527152405895
1738,0.416667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.119777,0.227425,0.337963,0.2375,10.590561584784467
1739,0.645833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.026415,0.02507,0.155518,0.305556,0.175,11.282124775742929
1740,0.59375,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.086351,0.230769,0.430556,0.195313,13.071611432100454
1741,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005283,0.103064,0.177258,0.351852,0.178125,4.844083729835646
1742,0.260417,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.017358,0.086351,0.170569,0.439815,0.142188,38.25994944028491
1743,0.8125,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.004528,0.111978,0.182575,0.37963,0.171984,31.45186723775676
1744,0.34375,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.000113,0.258496,0.259197,0.699074,0.14375,65.74840994232946
1745,0.270833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001774,0.158774,0.150502,0.351852,0.153125,7.705935337051514
1746,0.270833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.4e-05,0.470752,0.404682,0.375,0.385938,41.33400357353877
1747,0.1875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.158774,0.222408,0.296296,0.257813,20.136609243702637
1748,0.270833,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.003566,0.220056,0.309365,0.791667,0.153125,83.59998221276865
1749,0.78125,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.004717,0.111978,0.19398,0.384259,0.18125,39.182790802068446
1750,0.302083,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.002642,0.119777,0.200669,0.430556,0.170313,28.117609947212102
1751,0.760417,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006981,0.119777,0.162207,0.402778,0.146875,16.643562458438268
1752,0.770833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.022642,0.108635,0.232441,0.444444,0.192187,19.876204898710668
1753,0.489583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.183946,0.337963,0.190625,6.4957012727684855
1754,0.489583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.086351,0.182575,0.37963,0.171984,6.816355819914932
1755,0.239583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.198997,0.425926,0.170313,4.084688903361666
1756,0.302083,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005472,0.075209,0.185619,0.305556,0.209375,18.75544038148125
1757,0.302083,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,25.070887171813112
1758,0.78125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00434,0.08078,0.152174,0.25,0.203125,15.685750827818808
1759,0.78125,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.002642,0.130919,0.19398,0.342593,0.2,21.749083001518287
1760,0.364583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.108635,0.157191,0.319444,0.171875,1.1300274850392782
1761,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.13649,0.198997,0.416667,0.175,3.28187581319807
1762,0.0625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.028302,0.09415,0.225753,0.398148,0.204688,28.639493149893667
1763,0.666667,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004717,0.111978,0.225753,0.402778,0.198438,11.168639374869528
1764,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.119777,0.220736,0.458333,0.175,4.07166613512338
1765,0.125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.111978,0.185619,0.37963,0.175,14.995486657886033
1766,0.572917,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.002075,0.119777,0.168896,0.337963,0.175,39.689471615931794
1767,0.135417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00566,0.147632,0.130435,0.305556,0.148438,19.603365125032155
1768,0.135417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005472,0.041783,0.198997,0.361111,0.195313,10.796181649619285
1769,0.145833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.111978,0.167224,0.37037,0.160937,12.882598656732839
1770,0.364583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.003396,0.103064,0.227425,0.342593,0.239062,23.644009500383874
1771,0.364583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.006792,0.069638,0.252508,0.384259,0.234375,24.889932363711793
1772,0.697917,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.035849,0.09415,0.152174,0.476852,0.117188,28.383968632457012
1773,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005283,0.097493,0.162207,0.37963,0.152797,2.213214957299911
1774,0.822917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00183,0.091922,0.135452,0.37037,0.13125,7.600782604762969
1775,0.5625,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.004717,0.103064,0.17893,0.402778,0.159375,28.702859872457054
1776,0.364583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.004151,0.091922,0.188963,0.375,0.18125,28.09288986575875
1777,0.427083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01283,0.064067,0.070234,0.324074,0.076562,21.783850877805477
1778,0.427083,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.013585,0.069638,0.152174,0.337963,0.159375,31.629791327718195
1779,0.427083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.086351,0.229097,0.402778,0.20625,2.2877736008884852
1780,0.447917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000774,0.041783,0.172241,0.300926,0.195313,4.566251459090239
1781,0.447917,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.001906,0.097493,0.17893,0.384259,0.167188,16.882901951802253
1782,0.447917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001358,0.047354,0.157191,0.268519,0.195313,4.132824983661919
1783,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.7e-05,0.270195,0.317726,0.425926,0.271875,23.874008183358782
1784,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.142061,0.182274,0.384259,0.170313,7.260617332506868
1785,0.447917,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.00566,0.075209,0.168896,0.328704,0.18125,42.97202751367644
1786,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.108635,0.162207,0.393519,0.148438,0.8397038060363116
1787,0.427083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009623,0.08078,0.085284,0.273148,0.10625,19.33358552328697
1788,0.6875,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000849,0.111978,0.204013,0.393519,0.1875,11.743598276799432
1789,0.239583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000717,0.125348,0.250836,0.365741,0.24375,5.91152860876376
1790,0.645833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.203774,0.019499,0.020067,0.375,0.01875,54.903818090162076
1791,0.645833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005472,0.175487,0.182575,0.37963,0.171984,5.664235089867788
1792,0.645833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.267559,0.296296,0.309375,9.710179126201766
1793,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003208,0.108635,0.255853,0.388889,0.2375,2.2979462777747273
1794,0.40625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005094,0.108635,0.210702,0.393519,0.19375,1.397068460568903
1795,0.333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.197324,0.375,0.1875,2.2655345490690166
1796,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.097493,0.143813,0.449074,0.115625,3.467826813065315
1797,0.927083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004717,0.064067,0.158863,0.351852,0.159375,11.772301166676883
1798,0.802083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.001679,0.097493,0.168896,0.375,0.160937,21.929521179500128
1799,0.46875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001849,0.111978,0.17893,0.342593,0.184375,6.5150010951882535
1800,0.614583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.190635,0.402778,0.167188,0.706247063318088
1801,0.052083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002642,0.108635,0.220736,0.365741,0.215625,8.984176732762293
1802,0.0625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001774,0.108635,0.152174,0.310185,0.16875,16.777671043055975
1803,0.34375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00434,0.13649,0.198997,0.518519,0.14375,6.992090465107353
1804,0.5625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017358,0.097493,0.14214,0.402778,0.128125,3.173202949006779
1805,0.270833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.130919,0.198997,0.490741,0.15,5.93476511462643
1806,0.84375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.130919,0.229097,0.453704,0.185937,10.769219720185191
1807,0.208333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.108635,0.123746,0.398148,0.110938,5.887161164636012
1808,0.3125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.354717,0.069638,0.102007,0.472222,0.079688,49.84012282329782
1809,0.729167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,1.0848368285250416
1810,0.729167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009623,0.097493,0.14214,0.333333,0.15,2.444224678449629
1811,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.111978,0.227425,0.305556,0.25625,3.708998882823167
1812,0.40625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005283,0.086351,0.122074,0.273148,0.151563,3.860690879092516
1813,0.71875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00283,0.08078,0.113712,0.277778,0.139062,12.127942806148624
1814,0.71875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001509,0.108635,0.17893,0.314815,0.198438,1.4782389921336545
1815,0.364583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011321,0.091922,0.198997,0.439815,0.165625,4.477450749822779
1816,0.364583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.125348,0.165552,0.356481,0.164063,1.8718383861168348
1817,0.15625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.119777,0.147157,0.375,0.140625,7.451895387699082
1818,0.15625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00434,0.130919,0.180602,0.347222,0.182813,8.001810589709251
1819,0.84375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000943,0.111978,0.205686,0.310185,0.229688,8.696710415883487
1820,0.5625,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004151,0.086351,0.137124,0.342593,0.140625,7.430200763516794
1821,0.46875,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.111978,0.113712,0.189815,0.1875,19.781214085256593
1822,0.25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.003396,0.108635,0.147157,0.347222,0.15,31.365199043282573
1823,0.666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.182575,0.37963,0.171984,0.20754388778733812
1824,0.552083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02717,0.058496,0.08194,0.236111,0.114063,26.603596747034587
1825,0.333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004151,0.091922,0.153846,0.384259,0.14375,1.6068530323402541
1826,0.666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008849,0.086351,0.117057,0.314815,0.129688,4.184349717278835
1827,0.739583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.075209,0.17893,0.361111,0.178125,2.3175796732467546
1828,0.614583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000755,0.108635,0.185619,0.398148,0.16875,6.593165740548187
1829,0.53125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001698,0.111978,0.16388,0.287037,0.195313,6.603233567139057
1830,0.53125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001132,0.103064,0.150502,0.402778,0.134375,0.6686202709827853
1831,0.604167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.123746,0.356481,0.123438,8.142497474255507
1832,0.708333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.125348,0.180602,0.439815,0.15,2.7541745023127504
1833,0.729167,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015094,0.09415,0.107023,0.226852,0.153125,21.64619119822312
1834,0.0625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.013774,0.086351,0.103679,0.37037,0.1,15.754935046674618
1835,0.604167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.13649,0.265886,0.305556,0.301563,11.446542790649076
1836,0.614583,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.057547,0.052925,0.050167,0.212963,0.076562,70.46536951763967
1837,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001321,0.113092,0.180602,0.361111,0.178125,2.5813001987532544
1838,0.229167,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.208914,0.215719,0.402778,0.192187,28.731542258198957
1839,0.197917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.113092,0.173913,0.347222,0.176563,4.970022080706585
1840,0.677083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.111978,0.168896,0.458333,0.134375,1.9531033172580266
1841,0.708333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003396,0.125348,0.158863,0.333333,0.167188,1.9816662952607231
1842,0.208333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000755,0.113092,0.133779,0.273148,0.165625,5.12876784213114
1843,0.635417,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.13649,0.148829,0.393519,0.1375,9.149562627161757
1844,0.625,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.002075,0.075209,0.180602,0.37963,0.170125,18.266138720512387
1845,0.510417,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.003208,0.111978,0.147157,0.347222,0.15,14.565536471972095
1846,0.541667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001698,0.111978,0.143813,0.402778,0.128125,7.216914160610074
1847,0.375,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004906,0.125348,0.110368,0.356481,0.109375,11.258786550121627
1848,0.645833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003585,0.111978,0.19398,0.393519,0.176563,0.8576129504011192
1849,0.614583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003925,0.111978,0.20903,0.388889,0.19375,0.7713850750760258
1850,0.604167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.111978,0.230769,0.675926,0.13125,7.721879879189359
1851,0.604167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.119777,0.182575,0.37963,0.171984,0.8819594515558862
1852,0.802083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002075,0.108635,0.202341,0.342593,0.207813,22.880761654896972
1853,0.6875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.086792,0.052925,0.076923,0.375,0.073438,23.603939294242494
1854,0.614583,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0.005094,0.111978,0.143813,0.416667,0.125,50.92931666747513
1855,0.614583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.08078,0.167224,0.37963,0.157531,1.0822672752104694
1856,0.75,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005849,0.08078,0.197324,0.356481,0.195313,14.521300474001194
1857,0.75,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.004151,0.13649,0.180602,0.513889,0.129688,32.71266478378723
1858,0.625,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.000566,0.108635,0.152174,0.37963,0.142188,18.50985086222326
1859,0.479167,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005094,0.108635,0.180602,0.393519,0.165625,22.068288316346795
1860,0.479167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002075,0.153203,0.157191,0.356481,0.157813,3.836296599292055
1861,0.708333,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1.9e-05,0.111978,0.29097,0.435185,0.24375,46.42495521595528
1862,0.708333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.19398,0.435185,0.164063,8.466648770965932
1863,0.125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005094,0.153203,0.180602,0.430556,0.153125,20.85373593254276
1864,0.3125,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,7.5e-05,0.147632,0.269231,0.356481,0.265625,38.02839133245215
1865,0.25,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.003925,0.111978,0.165552,0.384259,0.154688,44.70093911676235
1866,0.614583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.111978,0.229097,0.416667,0.198438,1.7058703246626408
1867,0.864583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.032075,0.050696,0.055184,0.305556,0.0625,26.186314843421215
1868,0.28125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.142061,0.235786,0.416667,0.20625,16.149916715336346
1869,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003019,0.111978,0.230769,0.574074,0.151563,7.662125657802832
1870,0.510417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001132,0.108635,0.135452,0.527778,0.095313,8.667028243455476
1871,0.895833,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.064067,0.168896,0.324074,0.18125,19.3736494387485
1872,0.895833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00566,0.086351,0.115385,0.402778,0.101563,11.522802475306278
1873,0.78125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005094,0.075209,0.148829,0.314815,0.165625,10.843111761742975
1874,0.489583,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006604,0.192201,0.274247,0.546296,0.189063,21.40637019890191
1875,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000943,0.13649,0.130435,0.328704,0.139062,5.44090826594325
1876,0.739583,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.001321,0.075209,0.180602,0.328704,0.190625,31.230747330239183
1877,0.46875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004528,0.125348,0.162207,0.402778,0.139062,1.5623188923042193
1878,0.489583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001321,0.111978,0.187291,0.375,0.179688,0.9941375814258464
1879,0.46875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.08078,0.122074,0.337963,0.126563,4.4208187687872
1880,0.791667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.5e-05,0.064067,0.108696,0.365741,0.104688,8.367327834939871
1881,0.791667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.9e-05,0.587187,0.374582,0.222222,0.542187,64.02178357630461
1882,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.883019,0.036212,0.031773,0.430556,0.026563,69.56862105805735
1883,0.291667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002453,0.153203,0.237458,0.458333,0.189063,7.6145439399813455
1884,0.645833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002264,0.130919,0.220736,0.347222,0.223437,21.3782586215261
1885,0.34375,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.004151,0.125348,0.162207,0.287037,0.192187,27.50294878882771
1886,0.21875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001887,0.147632,0.247492,0.486111,0.190625,8.671030585907602
1887,0.864583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.002642,0.13649,0.220736,0.439815,0.184375,31.48039286677836
1888,0.3125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002264,0.119777,0.168896,0.347222,0.171875,2.1041078135889677
1889,0.416667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.010566,0.111978,0.152174,0.310185,0.16875,9.116643278478293
1890,0.614583,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189,0.111978,0.247492,0.37963,0.232812,12.286570180073284
1891,0.5625,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006038,0.091922,0.207358,0.49537,0.154688,16.799428738861636
1892,0.645833,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8e-05,0.086351,0.204013,0.333333,0.214063,13.27533073844647
1893,0.354167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003566,0.111978,0.157191,0.273148,0.195313,2.1755977958269312
